scale_N,scale_K,network_state,rng_seed,num_nodes,threads_per_task,tasks_per_node,model_time_sim,model_time_presim,use_inter_area_axonal_delay,time_collocate_spike_data,time_collocate_spike_data_cpu,time_communicate_prepare,time_communicate_prepare_cpu,time_communicate_spike_data,time_communicate_spike_data_cpu,time_communicate_target_data,time_communicate_target_data_cpu,time_construction_connect,time_construction_connect_cpu,time_construction_create,time_construction_create_cpu,time_deliver_secondary_data,time_deliver_secondary_data_cpu,time_deliver_spike_data,time_deliver_spike_data_cpu,time_gather_secondary_data,time_gather_secondary_data_cpu,time_gather_spike_data,time_gather_spike_data_cpu,time_gather_target_data,time_gather_target_data_cpu,time_omp_synchronization_construction,time_omp_synchronization_construction_cpu,time_omp_synchronization_simulation,time_omp_synchronization_simulation_cpu,time_mpi_synchronization,time_mpi_synchronization_cpu,time_simulate,time_simulate_cpu,time_communicate_prepare_mean,time_communicate_prepare_cpu_mean,time_update_mean,time_update_cpu_mean,time_construction_connect_mean,time_construction_connect_cpu_mean,time_deliver_secondary_data_mean,time_deliver_secondary_data_cpu_mean,time_deliver_spike_data_mean,time_deliver_spike_data_cpu_mean,time_gather_target_data_mean,time_gather_target_data_cpu_mean,time_omp_synchronization_construction_mean,time_omp_synchronization_construction_cpu_mean,time_omp_synchronization_simulation_mean,time_omp_synchronization_simulation_cpu_mean,py_time_kernel_prepare,py_time_network_local,py_time_network_global,py_time_simulate,py_time_presimulate,py_time_network_prepare,py_time_create,py_time_connect_area,py_time_connect_cc,py_time_connect,time_sort_connections,time_sort_connections_cpu,time_sort_connections_mean,time_sort_connections_cpu_mean,base_memory,network_memory,init_memory,total_memory,num_connections,local_spike_counter,base_memory_rss,base_memory_peak,network_memory_rss,network_memory_peak,init_memory_rss,init_memory_peak,total_memory_rss,total_memory_peak,num_corrections
1.0,1.0,ground,654,16,64,2,10000.0,500.0,False,2.9612271311875,3.0721737292187496,,,56.246585283375,58.04933159421875,0.21354012234375,0.166006612625,88.81050185775,87.72109585053126,0.17595240125,0.1725612514375,,,55.2329642073125,,0.0,0.0,59.608998172437495,61.542194043937506,,,,,,,0.0,0.0,172.3046279748125,178.30664363134375,,,47.412690477646976,,,,,,53.966328566110356,,,,,,,,0.04428160935640335,117.27570931613445,97.00680942088366,172.30864110589027,8.507027499377728,97.00687202811241,64.83933942764997,52.42151156067848,97.00674702972174,246.43513061851263,,,,,26673932.0,1265813108.0,1879540240.0,1879540240.0,24130646652.0,109011412.0,,,,,,,,,0.0
1.0,1.0,ground,654,24,64,2,10000.0,500.0,False,2.5124366666666664,2.6047857671666668,,,41.94942564414583,44.449386359333324,0.6787164864583334,0.6186625907291666,73.15108599070834,72.22926124347917,0.16401056002083333,0.15984556689583332,,,40.038183670854174,,0.0,0.0,44.86183404877084,47.472245441000005,,,,,,,0.0,0.0,119.9078820226875,125.13323350131249,,,28.15709854504134,,,,,,39.6787736638903,,,,,,,,0.044241721431414284,89.3979517519474,99.11173675954342,120.0921560227871,7.204744229714076,91.74099368353684,49.14405692617098,40.239171435435615,99.11168480912845,231.0918499281009,,,,,40044256.0,1341333364.0,2047415284.0,2047415284.0,24130646652.0,108810863.0,,,,,,,,,0.0
1.0,1.0,ground,654,32,64,2,10000.0,500.0,False,2.3639415668437502,2.448345995546875,,,47.589953669859376,49.295727390359374,0.74134664184375,0.47590810635937497,65.38528109585937,64.57642492657813,0.151175374640625,0.148369671296875,,,32.93430762554688,,0.0,0.0,50.365700295781245,52.166727178562496,,,,,,,0.0,0.0,108.8102972005625,112.43787548717188,,,20.876617995661867,,,,,,32.50282872453637,,,,,,,,0.044334713369607925,71.43786077201366,100.8882468380034,108.82734366506338,5.417517390102148,78.66925727576017,38.28099903091788,33.14242598041892,100.88819977641106,212.69988303259015,,,,,53346916.0,1270174152.0,2330901984.0,2330901984.0,24130646652.0,108946975.0,,,,,,,,,0.0
1.0,1.0,ground,654,4,64,2,10000.0,500.0,True,6.449379042875,6.7089332735,,,135.77598959475,141.61259978599998,0.08410174075,0.07322400899999999,297.349933340125,293.58591894287497,0.30017624225,0.29036270387499996,,,190.63446262587502,,0.0,0.0,142.822992347625,148.914842985375,,,,,,,0.0,0.0,765.783430202875,795.513611876,,,408.8126938883281,,,,,,175.78191206142776,,,,,,,,0.04420706629753113,291.55197817087173,175.89374923706055,765.7886394262314,39.54192340373993,108.44000270962715,113.86094999313354,177.6736476123333,175.89369270205498,462.0073430240154,,,,,6658504.0,1256083876.0,1514043256.0,1514043256.0,24130646652.0,109239173.0,,,,,,,,,0.0
1.0,1.0,ground,654,8,64,2,10000.0,500.0,True,4.578198862875,4.756641343375,,,90.521070800625,93.2841292419375,0.1255265938125,0.09793535643750001,146.204985948875,144.4197947765625,0.21940281837499997,0.2157431761875,,,103.094974011625,,0.0,0.0,95.574072681375,98.528859308375,,,,,,,0.0,0.0,386.9115820963125,400.890764176125,,,168.45080982474414,,,,,,92.80634981630078,,,,,,,,0.04472057521343231,187.26139762997627,110.40459638834,386.91874907910824,19.365246266126633,106.61382487416267,91.52197133004665,95.72382716834545,110.40454190969467,312.7421939522028,,,,,13350820.0,1259004504.0,1553295760.0,1553295760.0,24130646652.0,108952274.0,,,,,,,,,0.0
1.0,1.0,ground,654,12,64,2,10000.0,500.0,True,3.5272584144583328,3.667574880125,,,66.06068128675,68.25873204383333,0.5137080482916666,0.48351891599999997,107.67420222470832,106.44824631808335,0.19443833175,0.18987184941666668,,,70.75773527370832,,0.0,0.0,70.019807348875,72.37685270295833,,,,,,,0.0,0.0,231.05156054716667,239.367588100375,,,79.84232905656445,,,,,,67.60739895679363,,,,,,,,0.044732252756754555,142.58692202965418,100.1189337571462,231.16423931717873,11.651382048924765,106.7855637172858,75.1088453233242,67.46345270673434,100.11888377865155,274.3679002026717,,,,,19988840.0,1125919100.0,1665968960.0,1665968960.0,24130646652.0,109078503.0,,,,,,,,,0.0
1.0,1.0,ground,654,16,64,2,10000.0,500.0,True,2.96188483175,3.07082652175,,,66.2582452276875,68.92066458059375,0.50097826725,0.45082982625,89.01118557000001,87.9279218006875,0.17677811159375,0.17419369859375,,,55.3716786049375,,0.0,0.0,69.62866341184375,72.41820760453125,,,,,,,0.0,0.0,183.34250749846876,190.1338325924375,,,47.61302069962353,,,,,,54.597296637402344,,,,,,,,0.044162288308143616,117.99124074727297,97.3341721817851,183.37146723270416,9.569596596062183,99.10020019114017,65.1301114037633,52.84628048539162,97.33411264419556,249.28059332072735,,,,,26687264.0,1265821900.0,1879712328.0,1879712328.0,24130646652.0,109011412.0,,,,,,,,,0.0
1.0,1.0,ground,654,24,64,2,10000.0,500.0,True,2.5147325371041664,2.606368802229167,,,46.37476292377084,48.75118168402083,0.4847830661458333,0.42574795216666667,73.09794175072916,72.18159903870833,0.1650148926875,0.16121474329166666,,,41.057108096979164,,0.0,0.0,49.29049691672916,51.77398837095833,,,,,,,0.0,0.0,125.24431764022917,130.33344312829166,,,28.2025464959834,,,,,,40.43379799894173,,,,,,,,0.04476285477479299,90.91236291329066,98.1469490180413,125.24882785479228,7.083675533533096,90.36775763332844,49.138084664940834,41.75917260348797,98.14689449965954,230.27382473647594,,,,,40011460.0,1341322304.0,2047528624.0,2047528624.0,24130646652.0,108810863.0,,,,,,,,,0.0
1.0,1.0,ground,654,32,64,2,10000.0,500.0,True,2.36839260965625,2.453374101234375,,,47.6078314796875,50.283389681140626,1.0925527620937499,0.82890252965625,65.33696578873437,64.53443538253126,0.151864316125,0.14900394240624998,,,33.2714278949375,,0.0,0.0,50.3878007531875,53.16146373059375,,,,,,,0.0,0.0,108.96139520731249,113.55576791264062,,,20.877751471882082,,,,,,32.70859444037818,,,,,,,,0.04465240240097046,71.74224484711885,101.00962679833174,108.96498018503189,6.5693004578351974,85.82982650399208,38.405085396021605,33.322070594877005,101.00957798585296,220.16147508472204,,,,,53347940.0,1270136448.0,2330653916.0,2330653916.0,24130646652.0,108946975.0,,,,,,,,,0.0
1.0,1.0,ground,12,4,64,2,10000.0,500.0,False,6.452136717625,6.692867796,,,279.970286655,291.737599140375,0.09076166387500001,0.07976724775,297.186672681875,293.47590352012503,0.299924796125,0.29007034625,,,196.46263052525,,0.0,0.0,287.0080002425,299.0101114425,,,,,,,0.0,0.0,941.18829533775,976.6611518469999,,,433.21493750903517,,,,,,178.95558601476952,,,,,,,,0.044775426387786865,294.95204159617424,176.5956582725048,941.1945349574089,47.85938483476639,107.44810053706169,114.79134795069695,180.14535209536552,176.59560370445251,464.18905633687973,,,,,6657476.0,1256082108.0,1514115068.0,1514115068.0,24130646652.0,109110645.0,,,,,,,,,0.0
1.0,1.0,ground,12,8,64,2,10000.0,500.0,False,4.5961290009375,4.7763821478125,,,80.780519744875,84.270013218125,0.5785814033125,0.5500480142499999,146.1556696209375,144.3566553519375,0.221157412125,0.2158398961875,,,102.6671030069375,,0.0,0.0,85.83872593000001,89.5175219086875,,,,,,,0.0,0.0,363.94271107075,377.9574283248125,,,158.54092166743652,,,,,,92.92127921480859,,,,,,,,0.04421438276767731,184.65178541839123,110.01543912291527,363.9454294592142,19.30474379658699,109.20356087386608,91.00607608258724,93.63001699745655,110.01538972556591,312.84896759688854,,,,,13352700.0,1259008412.0,1553880212.0,1553880212.0,24130646652.0,108948518.0,,,,,,,,,0.0
1.0,1.0,ground,12,12,64,2,10000.0,500.0,False,3.5036500926249996,3.6397544170833336,,,74.51757120404166,77.33747066508333,0.5283716718333333,0.49989728495833335,107.52524729545833,106.32473879225,0.18994893687500003,0.187379201625,,,71.38480266270834,,0.0,0.0,78.44544277716666,81.422691651625,,,,,,,0.0,0.0,241.58512103324998,250.5910778584167,,,80.06978840083853,,,,,,68.65356953004817,,,,,,,,0.04482541481653849,141.65077730019888,100.74792285760243,241.59087866544724,12.873942365248999,111.03607547283173,75.15978323419888,66.47662208477657,100.74787341554959,278.2605709731579,,,,,19991908.0,1125907040.0,1667699836.0,1667699836.0,24130646652.0,109267489.0,,,,,,,,,0.0
1.0,1.0,ground,12,16,64,2,10000.0,500.0,False,2.977504971375,3.08626635625,,,61.17982523171875,63.6865434890625,0.29774131434374995,0.24709907978125,88.95190802259376,87.82151767175,0.17801436521875,0.1754833825625,,,55.33895704128125,,0.0,0.0,64.5660899390625,67.20267974143749,,,,,,,0.0,0.0,177.8183178474375,184.23066898175,,,47.47757136474267,,,,,,54.46406739598682,,,,,,,,0.04451111704111099,118.75465386360884,96.70413694530725,177.93029380589724,9.281843051314354,99.06647460907698,64.90781815350056,53.83218249678612,96.70408244431019,249.60273955017328,,,,,26681120.0,1265813832.0,1879381780.0,1879381780.0,24130646652.0,109031977.0,,,,,,,,,0.0
1.0,1.0,ground,12,24,64,2,10000.0,500.0,False,2.5271020068541667,2.619507949479167,,,45.71115872416667,48.23706199933334,0.611184938375,0.5477718624166666,73.14041843766667,72.22517104016667,0.16234035854166665,0.15903708018749999,,,40.76783440289583,,0.0,0.0,48.6421044746875,51.27856330160416,,,,,,,0.0,0.0,124.435310549,129.72143865358333,,,28.20446485509375,,,,,,40.149639990264326,,,,,,,,0.04492772122224172,89.14842747151852,98.98965783417225,124.5268721729517,7.2934370537598925,90.35766984522343,49.150122667352356,39.98375335832437,98.9896069963773,229.3310301999251,,,,,39988940.0,1341311772.0,2047165180.0,2047165180.0,24130646652.0,109237673.0,,,,,,,,,0.0
1.0,1.0,ground,12,32,64,2,10000.0,500.0,False,2.359079449671875,2.444356975390625,,,48.68612962070313,50.53470747259375,0.800649969671875,0.534951488984375,65.38005801928125,64.58569852067187,0.15301866946875,0.1494736089375,,,32.47383533515625,,0.0,0.0,51.45964669414062,53.40388150020313,,,,,,,0.0,0.0,109.07704766471875,112.92472214109375,,,20.822181316325928,,,,,,31.883737750827635,,,,,,,,0.045101676136255264,71.05606606975198,100.86054718494415,109.09389863908291,5.598508168011904,78.93217042461038,38.35104490071535,32.690654430538416,100.8605020493269,212.4833269044757,,,,,53359172.0,1270157012.0,2331001864.0,2331001864.0,24130646652.0,108651881.0,,,,,,,,,0.0
1.0,1.0,ground,12,4,64,2,10000.0,500.0,True,6.407797809125,6.661029326375,,,73.40521096725,76.467617847375,0.10168691875,0.088910751625,297.360638936,293.670797467,0.30055737525000004,0.28730089000000003,,,188.43003690725,,0.0,0.0,80.3909558085,83.7086721575,,,,,,,0.0,0.0,693.693458449,720.1338380653749,,,401.1272295233906,,,,,,175.26521591999415,,,,,,,,0.04526996612548828,292.206572085619,176.71520605683327,693.7006111741066,35.772297859191895,108.62346902489662,113.98226210474968,178.2081152498722,176.71514904499054,463.54673331975937,,,,,6670788.0,1256083132.0,1514115204.0,1514115204.0,24130646652.0,109110645.0,,,,,,,,,0.0
1.0,1.0,ground,12,8,64,2,10000.0,500.0,True,4.5594223275625,4.7388707319375,,,86.496805621375,89.97096722200001,0.416074587375,0.38765592793750003,146.34662580181248,144.51850111800002,0.2193043774375,0.21514956143750003,,,103.81096879106249,,0.0,0.0,91.5316069500625,95.2017323601875,,,,,,,0.0,0.0,377.743722634375,392.130644300875,,,164.8441890716631,,,,,,93.89842473284864,,,,,,,,0.04445737600326538,185.53280095756054,110.43066610395908,377.85628816485405,20.20929589867592,107.84467926621437,91.33451175689697,94.18235430121422,110.43061427772045,312.45764784514904,,,,,13354892.0,1259010728.0,1553289100.0,1553289100.0,24130646652.0,108948518.0,,,,,,,,,0.0
1.0,1.0,ground,12,12,64,2,10000.0,500.0,True,3.5122716765000006,3.649137411375,,,67.30045669016665,70.974434154625,0.61951685725,0.587006259375,107.66488458266667,106.47011711212501,0.19067218374999997,0.18822084566666666,,,70.22699516054168,,0.0,0.0,71.24533347616666,75.07787720083333,,,,,,,0.0,0.0,231.21536473704168,241.12822855758336,,,79.59901992569336,,,,,,66.7067203080345,,,,,,,,0.04476736982663473,143.88103888432184,100.4246747593085,231.21770869692168,13.304014692703882,105.79886963963509,75.48958565791447,68.37683533628781,100.42462426424026,274.60032924016315,,,,,19989864.0,1125927184.0,1666616868.0,1666616868.0,24130646652.0,109267489.0,,,,,,,,,0.0
1.0,1.0,ground,12,16,64,2,10000.0,500.0,True,2.9545025134375003,3.06287119103125,,,59.52163769796875,62.323764888,0.66065047540625,0.61139744428125,88.9122260061875,87.81696050131251,0.17637481134375,0.17394444571875,,,54.971486848343744,,0.0,0.0,62.8822464294375,65.81013978812501,,,,,,,0.0,0.0,175.62940931540624,182.66317658081252,,,47.546140627469725,,,,,,53.75813277184473,,,,,,,,0.04496630281209946,117.74630376696587,96.59482128173113,175.65637221187353,9.624524421989918,98.53004051744938,64.84388952702284,52.88776753842831,96.59476610273123,248.0125741586089,,,,,26679092.0,1265819804.0,1879850516.0,1879850516.0,24130646652.0,109031977.0,,,,,,,,,0.0
1.0,1.0,ground,12,24,64,2,10000.0,500.0,True,2.5158306976875,2.6055452234791665,,,38.79801046385416,40.98741015,0.6261542437916666,0.5621672378333334,73.14731582839583,72.23202381320833,0.16451030997916669,0.16065651772916667,,,39.28412571516667,,0.0,0.0,41.71509888785416,44.01128345839583,,,,,,,0.0,0.0,115.90042558320833,120.8451415915625,,,28.15010925567253,,,,,,38.78658617986034,,,,,,,,0.04431874553362528,89.2825627575318,98.53307390213013,115.94322045147419,6.742102707425754,88.73138314982255,49.161935771505036,40.1063056041797,98.53302343686421,227.37071219086647,,,,,40024764.0,1341330972.0,2047284676.0,2047284676.0,24130646652.0,109237673.0,,,,,,,,,0.0
1.0,1.0,ground,12,32,64,2,10000.0,500.0,True,2.3592790448125,2.443735834171875,,,50.532145909078125,53.11702825526562,0.8666285898281251,0.58957793978125,65.40604997890625,64.60093887965624,0.151512811625,0.14843460326562502,,,33.11942520365625,,0.0,0.0,53.305535819671874,55.98388473423438,,,,,,,0.0,0.0,111.69332834248436,116.17626679098437,,,20.876222174458498,,,,,,32.51414940080713,,,,,,,,0.04835234209895134,73.14932437986135,100.50054940953851,111.74869656562805,6.374999441206455,81.19635280966759,38.39897510781884,34.735076166689396,100.50050253048539,216.43193150684237,,,,,53328484.0,1270137996.0,2330655168.0,2330655168.0,24130646652.0,108651881.0,,,,,,,,,0.0
1.0,1.0,ground,91856,4,64,2,10000.0,500.0,False,6.188770701625,6.4190872292500005,,,165.18699348125,172.31209739550002,0.08034059862500001,0.07164703875,297.48217699937504,293.703113600625,0.303585807125,0.2894940335,,,199.09209345712497,,0.0,0.0,171.9573078775,179.307200672375,,,,,,,0.0,0.0,850.4836319005001,882.3123561049999,,,446.1154619953418,,,,,,179.0189550161836,,,,,,,,0.04511961340904236,293.0372031033039,176.41897130012512,850.7030031681061,43.59551012516022,108.38975355029106,114.54135677218437,178.48033744096756,176.41891679167747,463.2890077829361,,,,,6684112.0,1256083724.0,1514116092.0,1514116092.0,24130646652.0,109332778.0,,,,,,,,,0.0
1.0,1.0,ground,91856,8,64,2,10000.0,500.0,False,4.5441167413125,4.72133411325,,,80.5089640254375,83.8592934106875,0.14356766937499998,0.115593825375,146.2690880934375,144.47639438068748,0.2182570096875,0.21413595575,,,103.066416976875,,0.0,0.0,85.52935916468749,89.066774748375,,,,,,,0.0,0.0,376.841116759,391.237818484,,,168.5827140944424,,,,,,93.4161790201963,,,,,,,,0.04414433240890503,184.30633033812046,110.57595226168633,376.8951695263386,20.118764236569405,108.817218542099,91.01037757098675,93.28022220730782,110.5759009718895,312.6733417212963,,,,,13324180.0,1258996668.0,1552992568.0,1552992568.0,24130646652.0,109132301.0,,,,,,,,,0.0
1.0,1.0,ground,91856,12,64,2,10000.0,500.0,False,3.49628825125,3.638334508333333,,,70.49933894083334,73.05678235141666,0.3028874025416667,0.2733108264583333,107.69634287008334,106.48915986033334,0.19228205916666666,0.18872892395833332,,,71.74335928679166,,0.0,0.0,74.42912882441667,77.14777466008333,,,,,,,0.0,0.0,237.0815293692083,245.5346924390833,,,80.1851833336009,,,,,,68.49410083443685,,,,,,,,0.0459345281124115,143.19699639081955,101.06222505370776,237.11614920695624,12.213798681894938,108.38946086168289,75.19167452057202,67.9914512236913,101.0621743996938,277.443086485068,,,,,19993636.0,1125910420.0,1666407000.0,1666407000.0,24130646652.0,109172155.0,,,,,,,,,0.0
1.0,1.0,ground,91856,16,64,2,10000.0,500.0,False,2.953385490125,3.0609364611874996,,,59.910038690250005,62.693954559968745,0.268869815,0.22046233609375,89.060740496625,87.97146317846875,0.17833125362500002,0.1745878260625,,,54.564377138,,0.0,0.0,63.26895071696875,66.18044214381251,,,,,,,0.0,0.0,174.79720612415625,181.63140036178126,,,47.77393262203613,,,,,,52.5052392571001,,,,,,,,0.04526102542877197,121.26418647915125,96.77270472794771,174.9911321029067,9.538596652448177,99.44514572620392,65.04760233312845,56.20135088264942,96.77264054864645,252.4191371574998,,,,,26678080.0,1265827008.0,1879695052.0,1879695052.0,24130646652.0,109148733.0,,,,,,,,,0.0
1.0,1.0,ground,91856,24,64,2,10000.0,500.0,False,2.5184120092083333,2.6085682794375002,,,44.299987792125,47.3067975453125,0.7580149966249999,0.697512356625,73.15223278097916,72.24540938483334,0.16351958435416666,0.1601610850625,,,40.098611485625,,0.0,0.0,47.21953449627083,50.33422373320834,,,,,,,0.0,0.0,122.15245810868748,127.85658129604167,,,28.145407381936195,,,,,,39.47230290267611,,,,,,,,0.04478748142719269,89.1768659055233,98.8074609786272,122.15539236863454,7.703988050421079,90.44058766961098,49.085802510380745,40.076601112882294,98.80740965902805,229.32459844152132,,,,,40036012.0,1341325708.0,2047530956.0,2047530956.0,24130646652.0,109002807.0,,,,,,,,,0.0
1.0,1.0,ground,91856,32,64,2,10000.0,500.0,False,2.390646254375,2.4774036933281254,,,44.051218655515626,45.87873200015625,0.8799744731406249,0.617413189890625,65.37419183323438,64.586474008875,0.15169401242187502,0.14808627071875,,,33.168086171125,,0.0,0.0,46.84984491398437,48.7748930954375,,,,,,,0.0,0.0,105.42791276914062,109.34235894107812,,,20.895228414471923,,,,,,32.619816197200684,,,,,,,,0.04447052255272865,72.04876861348748,99.96110438928008,105.52435305714607,5.612949699163437,80.74820180982351,38.37108264118433,33.6615517064929,99.96106225252151,214.37081576883793,,,,,53352044.0,1270178364.0,2330813592.0,2330813592.0,24130646652.0,109503312.0,,,,,,,,,0.0
1.0,1.0,ground,91856,4,64,2,10000.0,500.0,True,6.211242928875,6.454424253625,,,58.965100607,62.302686747,0.13977378875,0.12980536787500002,297.126631261375,293.279884735875,0.305521181125,0.29438846825,,,187.64527902087502,,0.0,0.0,65.77057773275,69.34652649387499,,,,,,,0.0,0.0,664.60832599925,690.8479628222499,,,395.1034594708867,,,,,,175.5952194253418,,,,,,,,0.044784992933273315,291.7565803229809,176.80397415161133,664.6149239838123,35.08022677898407,108.24163687229156,114.34748300909996,177.39359480142593,176.80391937494278,462.4391510486603,,,,,6671824.0,1256084908.0,1514117128.0,1514117128.0,24130646652.0,109332778.0,,,,,,,,,0.0
1.0,1.0,ground,91856,8,64,2,10000.0,500.0,True,4.5304622585625,4.7097771516875,,,95.80625496868751,99.749011032375,0.15806519406250003,0.1304017073125,146.0506572995,144.2379951695625,0.2194761789375,0.21510750368749998,,,103.74269738000001,,0.0,0.0,100.80539659231249,104.947477090625,,,,,,,0.0,0.0,383.622850636875,398.727828880125,,,161.8457040953584,,,,,,95.3494702550166,,,,,,,,0.04461228847503662,184.05022586882114,110.18326076865196,383.652698546648,20.880487143993378,108.28958283364773,91.12611256539822,92.90956519544125,110.18321225047112,311.3823602795601,,,,,13340560.0,1259004660.0,1553290980.0,1553290980.0,24130646652.0,109132301.0,,,,,,,,,0.0
1.0,1.0,ground,91856,12,64,2,10000.0,500.0,True,3.5474091131249996,3.6865331002500006,,,71.51836122899999,73.59557572895834,0.171782353,0.14079858804166667,107.51084260170835,106.29314622379167,0.1924139315,0.18971898224999997,,,70.65201859129166,,0.0,0.0,75.49711493758333,77.73381071929167,,,,,,,0.0,0.0,236.16965734687503,244.40656857491663,,,79.56357569647135,,,,,,67.38999105962826,,,,,,,,0.044732123613357544,144.1923621495565,100.60681743423144,236.17239235838255,11.727938920259476,105.32414085666339,75.34798056880634,68.82885227600734,100.6067679921786,274.7597611248493,,,,,20016464.0,1125914672.0,1667264456.0,1667264456.0,24130646652.0,109172155.0,,,,,,,,,0.0
1.0,1.0,ground,91856,16,64,2,10000.0,500.0,True,2.9417731771874998,3.0490307736875,,,62.9244451095625,65.37532976834375,0.3261808196875,0.27692591646875,88.96405177315626,87.86515060074998,0.17793190796875,0.175274719125,,,55.4426612700625,,0.0,0.0,66.27553128484375,68.85239508225,,,,,,,0.0,0.0,179.57907999475,186.12454623490623,,,47.493713166245115,,,,,,54.01071027157519,,,,,,,,0.04494228959083557,118.13175225257874,97.23992604017258,179.9669759348035,9.348352141678333,98.44190689176321,64.8342674523592,53.282773442566395,97.239864975214,248.9645453095436,,,,,26640164.0,1265805892.0,1879691940.0,1879691940.0,24130646652.0,109148733.0,,,,,,,,,0.0
1.0,1.0,ground,91856,24,64,2,10000.0,500.0,True,2.521222784604167,2.61040569475,,,44.8068378085625,47.03454667310416,0.3677546601458334,0.30784618966666666,73.0981953755,72.19684368727083,0.16487967633333334,0.16077503989583333,,,39.65680965904167,,0.0,0.0,47.72712215635416,50.062191810979165,,,,,,,0.0,0.0,121.64696818789582,126.61849935925,,,28.101994119895505,,,,,,38.62741065573958,,,,,,,,0.044397592544555664,89.02219791710377,98.35190093020599,121.65789925058682,6.745646337668101,87.98196996251743,49.03286896646023,39.9748605042696,98.35184989869595,226.30868036548296,,,,,40037100.0,1341323692.0,2047642304.0,2047642304.0,24130646652.0,109002807.0,,,,,,,,,0.0
1.0,1.0,ground,91856,32,64,2,10000.0,500.0,True,2.38943198646875,2.476733928734375,,,48.50039949414062,50.616426729749996,0.87189148496875,0.60904086640625,65.37156347582813,64.58319791471874,0.1515824178125,0.148521900453125,,,33.114105522,,0.0,0.0,51.29913831126562,53.513779464656245,,,,,,,0.0,0.0,109.84058493848437,113.878976607125,,,20.864181939625244,,,,,,32.6096716800896,,,,,,,,0.04434588551521301,71.56293445453048,100.53357504680753,109.87911064177752,5.884171079844236,80.2212061919272,38.40451864153147,33.14315852150321,100.53352872654796,213.89789343997836,,,,,53342792.0,1270149044.0,2330889232.0,2330889232.0,24130646652.0,109503312.0,,,,,,,,,0.0
